tweet_id,favorites,retweets
730924654643314689,6085,1951
730573383004487680,4851,2110
730427201120833536,3448,1041
730211855403241472,3773,1051
730196704625098752,4791,1878
729854734790754305,3991,1114
729838605770891264,1707,380
729823566028484608,3931,1233
729463711119904772,5736,2291
729113531270991872,1857,321
728986383096946689,3107,815
728760639972315136,4626,1685
728751179681943552,2727,670
728653952833728512,3273,1023
728409960103686147,4863,1979
728387165835677696,3654,950
728046963732717569,4250,1185
728035342121635841,4513,1649
728015554473250816,4064,1096
727685679342333952,2929,634
727644517743104000,5812,1731
727524757080539137,4428,1205
727314416056803329,3301,732
727286334147182592,3015,802
727175381690781696,3863,1369
727155742655025152,3579,1314
726935089318363137,6790,2425
726887082820554753,3794,1505
726828223124897792,3527,992
726224900189511680,4377,1131
725842289046749185,7000,2645
725786712245440512,4120,1358
725729321944506368,5142,1767
725458796924002305,1396,609
724983749226668032,3689,1299
724771698126512129,2322,628
724405726123311104,5224,1632
724049859469295616,4274,1755
724046343203856385,2628,548
724004602748780546,4130,1535
723912936180330496,3844,1225
723688335806480385,7580,2907
723673163800948736,2976,877
723179728551723008,5245,1845
722974582966214656,4052,1543
722613351520608256,4905,1620
721503162398597120,4567,1824
721001180231503872,2496,605
720785406564900865,3079,759
720775346191278080,2432,657
720415127506415616,4077,1483
720389942216527872,6295,2476
720340705894408192,2831,967
720059472081784833,3817,1108
720043174954147842,4847,1982
719991154352222208,4782,1723
719704490224398336,4483,1413
719551379208073216,4990,1881
719367763014393856,2763,734
719339463458033665,4375,1216
719332531645071360,3387,939
718971898235854848,3440,1064
718939241951195136,5189,1740
718631497683582976,18652,7947
718613305783398402,2407,475
718540630683709445,2422,1004
718460005985447936,2665,520
718454725339934721,4805,1494
718246886998687744,1891,499
718234618122661888,3823,984
717841801130979328,2422,598
717790033953034240,2844,1098
717537687239008257,5718,1835
717428917016076293,1592,443
717421804990701568,3126,834
717047459982213120,6219,1911
717009362452090881,3208,951
716802964044845056,4235,1159
716791146589110272,8060,1559
716730379797970944,1218,423
716447146686459905,12905,5792
716439118184652801,2352,206
716285507865542656,2738,1046
716080869887381504,6672,1877
715928423106027520,3156,868
715758151270801409,3674,1419
715733265223708672,4606,1669
715704790270025728,2762,560
715696743237730304,3864,1277
715680795826982913,4253,1596
715360349751484417,5414,1548
715342466308784130,3009,686
715220193576927233,2396,640
715200624753819648,5075,1865
715009755312439296,4104,1216
714982300363173890,3690,1020
714962719905021952,7265,4211
714957620017307648,4083,1398
714631576617938945,3236,987
714606013974974464,3591,919
714485234495041536,2653,1117
714258258790387713,2995,713
714251586676113411,3239,826
714214115368108032,2241,861
714141408463036416,4274,1381
713919462244790272,3256,782
713909862279876608,1876,531
713900603437621249,2802,734
713761197720473600,4812,1362
713411074226274305,4397,1284
713177543487135744,7145,2803
713175907180089344,4408,1459
712809025985978368,18358,6638
712717840512598017,12212,4923
712668654853337088,4138,1203
712438159032893441,5269,1546
712309440758808576,241,25
712097430750289920,3737,1019
712092745624633345,2913,877
712085617388212225,3237,481
712065007010385924,2245,613
711998809858043904,0,125
711968124745228288,7973,2276
711743778164514816,2806,974
711732680602345472,8743,4072
711694788429553666,32532,18136
711652651650457602,3811,904
711363825979756544,3607,1125
711306686208872448,3267,731
711008018775851008,2965,605
710997087345876993,4521,1374
710844581445812225,2516,682
710833117892898816,2659,526
710658690886586372,2287,554
710609963652087808,4750,2356
710588934686908417,4487,1847
710296729921429505,2351,729
710283270106132480,2126,517
710272297844797440,4488,1238
710269109699739648,2373,1112
710153181850935296,2874,878
710140971284037632,2727,870
710117014656950272,5430,1971
709918798883774466,3447,1076
709901256215666688,659,99
709852847387627521,3484,1191
709566166965075968,3512,1197
709556954897764353,3259,1063
709519240576036864,1478,235
709449600415961088,2202,563
709409458133323776,2596,675
709225125749587968,2390,568
709207347839836162,12409,5741
709198395643068416,2409,637
709179584944730112,1983,664
709158332880297985,2012,411
709042156699303936,4698,1611
708853462201716736,1783,653
708845821941387268,2954,893
708834316713893888,1666,495
708810915978854401,16314,6858
708738143638450176,2723,801
708711088997666817,2509,711
708479650088034305,2518,674
708469915515297792,3070,805
708400866336894977,15815,9952
708356463048204288,3551,1305
708349470027751425,2319,730
708149363256774660,4238,1538
708130923141795840,3347,844
708119489313951744,2661,974
708109389455101952,1926,545
708026248782585858,4347,1911
707995814724026368,3098,1115
707983188426153984,50,2
707969809498152960,2679,956
707776935007539200,3245,949
707741517457260545,2462,610
707738799544082433,4040,2435
707693576495472641,3366,981
707629649552134146,2547,867
707610948723478529,16826,6294
707420581654872064,2251,691
707411934438625280,2283,593
707387676719185920,3463,1276
707377100785885184,3243,1081
707315916783140866,2453,632
707297311098011648,2745,778
707059547140169728,2571,666
707038192327901184,2166,784
707021089608753152,4047,1345
707014260413456384,2296,596
706904523814649856,14458,7789
706901761596989440,2036,589
706681918348251136,3273,964
706644897839910912,2551,1080
706593038911545345,2133,629
706538006853918722,3448,1415
706516534877929472,3092,1024
706346369204748288,3418,914
706310011488698368,21104,7852
706291001778950144,1684,474
706265994973601792,2710,926
706169069255446529,3871,2191
706166467411222528,5122,1587
706153300320784384,1473,382
705975130514706432,3082,724
705970349788291072,3145,884
705898680587526145,2344,544
705786532653883392,1915,513
705591895322394625,3137,1144
705475953783398401,2932,903
705442520700944385,4390,1609
705428427625635840,3780,1666
705239209544720384,2979,745
705223444686888960,2569,794
705102439679201280,2123,513
705066031337840642,2165,615
704871453724954624,4230,1107
704859558691414016,2232,535
704847917308362754,5025,1512
704819833553219584,2618,977
704761120771465216,6584,2892
704499785726889984,2890,1007
704491224099647488,747,78
704480331685040129,3357,1059
704364645503647744,7922,3521
704347321748819968,1566,347
704134088924532736,1492,456
704113298707505153,1835,567
704054845121142784,2895,907
703774238772166656,1829,456
703769065844768768,3248,1134
703631701117943808,2560,677
703611486317502464,3812,1517
703425003149250560,3780,1357
703407252292673536,2423,691
703382836347330562,3485,1135
703356393781329922,1909,382
703268521220972544,1961,546
703079050210877440,7331,3055
703041949650034688,26127,12394
702932127499816960,2558,723
702899151802126337,1599,450
702684942141153280,3200,1069
702671118226825216,2181,552
702598099714314240,12140,3405
702539513671897089,2862,951
702332542343577600,3152,1536
702321140488925184,3254,1033
702276748847800320,2445,761
702217446468493312,4727,1325
701981390485725185,3424,986
701952816642965504,3816,1018
701889187134500865,3508,1377
701805642395348998,3385,1663
701601587219795968,2075,446
701570477911896070,2790,919
701545186879471618,2636,604
701214700881756160,12106,5059
700890391244103680,2199,561
700864154249383937,2575,615
700847567345688576,2438,501
700796979434098688,2420,933
700747788515020802,22639,9232
700518061187723268,2588,790
700505138482569216,2269,563
700462010979500032,4095,1773
700167517596164096,2608,728
700151421916807169,2219,668
700143752053182464,7468,2699
700062718104104960,2630,686
700029284593901568,2055,582
700002074055016451,3294,1328
699801817392291840,3034,944
699788877217865730,2211,506
699779630832685056,2718,1221
699775878809702401,1945,602
699691744225525762,10199,4577
699446877801091073,5909,2594
699434518667751424,2146,511
699423671849451520,1350,321
699413908797464576,2065,621
699370870310113280,1872,439
699323444782047232,3126,856
699088579889332224,2226,628
699079609774645248,2431,648
699072405256409088,2950,1185
699060279947165696,3717,1784
699036661657767936,2583,1189
698989035503689728,3319,969
698953797952008193,2657,892
698907974262222848,2519,621
698710712454139905,2448,676
698703483621523456,1436,376
698635131305795584,1287,337
698549713696649216,2303,621
698355670425473025,1840,443
698342080612007937,2253,949
698262614669991936,4717,1985
698195409219559425,16636,5932
698178924120031232,2786,734
697995514407682048,1504,330
697990423684476929,3261,1289
697943111201378304,2366,671
697881462549430272,2988,1168
697630435728322560,1731,538
697616773278015490,3139,1005
697596423848730625,2992,1255
697575480820686848,2026,496
697516214579523584,2043,1106
697482927769255936,2397,670
697463031882764288,3392,1390
697270446429966336,4660,1860
697259378236399616,3279,997
697255105972801536,3019,1154
697242256848379904,2496,664
696900204696625153,3149,1013
696894894812565505,2333,674
696886256886657024,4815,1788
696877980375769088,2419,705
696754882863349760,1472,359
696744641916489729,2046,931
696713835009417216,2357,648
696518437233913856,3879,1700
696490539101908992,1205,141
696488710901260288,2504,1011
696405997980676096,3182,1148
696100768806522880,1917,648
695816827381944320,2995,1152
695794761660297217,3141,758
695767669421768709,1845,739
695629776980148225,4529,2076
695446424020918272,4361,1797
695409464418041856,8595,3546
695314793360662529,3602,1442
695095422348574720,2619,611
695074328191332352,2815,1087
695064344191721472,1590,587
695051054296211456,2644,784
694925794720792577,2676,913
694905863685980160,2725,932
694669722378485760,35538,14273
694356675654983680,1489,285
694352839993344000,2019,613
694342028726001664,1566,481
694329668942569472,1992,497
694206574471057408,4128,2023
694183373896572928,2926,919
694001791655137281,3383,1019
693993230313091072,1860,398
693942351086120961,1734,367
693647888581312512,2667,580
693644216740769793,1336,122
693642232151285760,2516,407
693629975228977152,2419,787
693622659251335168,1526,371
693590843962331137,5017,1942
693582294167244802,1633,249
693486665285931008,1763,633
693280720173801472,3326,1225
693267061318012928,2357,807
693262851218264065,2197,494
693231807727280129,2849,730
693155686491000832,7822,3187
693109034023534592,1698,607
693095443459342336,1841,456
692919143163629568,2659,745
692905862751522816,2408,858
692901601640583168,1750,598
692894228850999298,2249,796
692828166163931137,2848,875
692752401762250755,6770,3615
692568918515392513,4330,1521
692535307825213440,3146,1352
692530551048294401,1815,410
692423280028966913,1471,225
692417313023332352,9292,3442
692187005137076224,2515,814
692158366030913536,2134,782
692142790915014657,1639,392
692041934689402880,3387,1262
692017291282812928,2866,951
691820333922455552,3929,1645
691793053716221953,8068,4196
691756958957883396,2835,993
691675652215414786,1943,503
691483041324204033,2375,561
691459709405118465,4014,1133
691444869282295808,2634,844
691416866452082688,19167,7569
691321916024623104,2546,658
691096613310316544,2944,874
691090071332753408,1707,331
690989312272396288,5860,2845
690959652130045952,3553,1238
690938899477221376,4055,1937
690932576555528194,3259,1009
690735892932222976,3758,1260
690728923253055490,2161,512
690690673629138944,2317,812
690649993829576704,1294,278
690607260360429569,294,18
690597161306841088,1940,598
690400367696297985,1873,448
690374419777196032,3232,841
690360449368465409,2652,874
690348396616552449,1500,513
690248561355657216,1661,413
690021994562220032,2771,1022
690015576308211712,2475,727
690005060500217858,3636,1678
689999384604450816,1408,365
689993469801164801,1453,446
689977555533848577,1356,441
689905486972461056,2424,695
689877686181715968,3021,1154
689835978131935233,2158,742
689661964914655233,3202,924
689659372465688576,10309,3837
689623661272240129,2219,635
689599056876867584,11560,5481
689557536375177216,2030,453
689517482558820352,3377,1417
689289219123089408,2245,934
689283819090870273,3248,1094
689280876073582592,1967,704
689275259254616065,1138,242
689255633275777024,2536,1077
689154315265683456,3060,994
689143371370250240,2007,507
688916208532455424,2695,857
688908934925697024,2101,756
688898160958271489,2083,775
688894073864884227,2233,683
688828561667567616,1371,367
688804835492233216,959,191
688789766343622656,2204,656
688547210804498433,2581,691
688519176466644993,2302,721
688385280030670848,9217,4447
688211956440801280,2228,825
688179443353796608,2126,579
688116655151435777,2807,767
688064179421470721,1719,357
687841446767013888,5417,2494
687826841265172480,2732,1115
687818504314159109,2459,938
687807801670897665,2386,713
687732144991551489,1749,660
687704180304273409,2415,835
687664829264453632,1924,508
687494652870668288,1885,573
687480748861947905,1586,239
687476254459715584,1972,530
687460506001633280,2043,540
687399393394311168,1875,613
687317306314240000,20004,9101
687312378585812992,4328,1884
687127927494963200,5399,2248
687124485711986689,2157,500
687109925361856513,5754,2440
687102708889812993,2326,968
687096057537363968,2223,599
686947101016735744,8572,3168
686760001961103360,3490,1370
686749460672679938,3451,1445
686730991906516992,4110,1190
686683045143953408,2805,792
686618349602762752,3678,1354
686606069955735556,1877,540
686394059078897668,1729,684
686386521809772549,3234,872
686377065986265092,2196,562
686358356425093120,2169,663
686286779679375361,3976,1652
686050296934563840,2202,726
686035780142297088,1140,116
686034024800862208,3067,1136
686007916130873345,2471,408
686003207160610816,1815,620
685973236358713344,2083,519
685943807276412928,1620,588
685906723014619143,7454,2859
685681090388975616,2015,123
685667379192414208,2346,560
685663452032069632,3212,1445
685641971164143616,2914,773
685547936038666240,32697,15502
685532292383666176,3014,1147
685325112850124800,9387,3940
685321586178670592,2636,632
685315239903100929,3286,1033
685307451701334016,2058,439
685268753634967552,3078,1192
685198997565345792,2331,666
685169283572338688,4083,1419
684969860808454144,2373,367
684959798585110529,6783,3098
684940049151070208,3191,1040
684926975086034944,3469,457
684914660081053696,3491,1439
684902183876321280,1861,522
684880619965411328,2077,802
684830982659280897,34773,21490
684800227459624960,2723,993
684594889858887680,8841,3474
684588130326986752,4094,1403
684567543613382656,2996,1204
684538444857667585,2632,943
684481074559381504,3859,1160
684460069371654144,1966,557
684241637099323392,8080,3252
684225744407494656,1219,207
684222868335505415,3793,1358
684200372118904832,2140,1024
684195085588783105,1898,507
684188786104872960,3472,1162
684177701129875456,1999,657
684147889187209216,2963,1506
684122891630342144,1996,464
684097758874210310,4084,1419
683857920510050305,3779,1115
683852578183077888,1924,341
683849932751646720,2592,956
683834909291606017,2602,1102
683828599284170753,2774,1056
683773439333797890,3326,1337
683742671509258241,6424,3271
683515932363329536,7278,2873
683498322573824003,3155,957
683481228088049664,2636,991
683462770029932544,2407,668
683449695444799489,3861,1596
683391852557561860,7564,2382
683357973142474752,2879,908
683142553609318400,2848,1037
683111407806746624,3379,904
683098815881154561,2144,653
683078886620553216,1979,559
683030066213818368,2151,732
682962037429899265,36528,16422
682808988178739200,1764,167
682788441537560576,2456,1100
682750546109968385,1506,433
682697186228989953,1312,356
682662431982772225,3040,1073
682638830361513985,2056,594
682429480204398592,3415,1144
682406705142087680,7495,1754
682393905736888321,2220,665
682389078323662849,1645,456
682303737705140231,3035,962
682259524040966145,4113,1195
682242692827447297,3223,1152
682088079302213632,18083,9780
682059653698686977,4900,1665
682047327939461121,3168,923
682032003584274432,6519,1985
682003177596559360,3102,1511
681981167097122816,2788,1023
681891461017812993,2456,809
681694085539872773,12693,4020
681679526984871937,1761,434
681654059175129088,2619,913
681610798867845120,1885,460
681579835668455424,3524,1284
681523177663676416,14177,5704
681340665377193984,1634,275
681339448655802368,9200,4047
681320187870711809,2623,734
681302363064414209,3902,1801
681297372102656000,3183,944
681281657291280384,3204,1088
681261549936340994,1446,266
681242418453299201,1473,524
681231109724700672,2389,479
681193455364796417,3675,1464
680970795137544192,2403,648
680959110691590145,4546,1986
680940246314430465,3177,1045
680934982542561280,2068,430
680913438424612864,2382,617
680889648562991104,1748,360
680836378243002368,3428,1305
680805554198020098,2133,659
680801747103793152,2363,810
680798457301471234,2822,1022
680609293079592961,2608,691
680583894916304897,3590,1322
680497766108381184,4199,1893
680494726643068929,1704,481
680473011644985345,2522,735
680440374763077632,1431,494
680221482581123072,1457,290
680206703334408192,2809,1152
680191257256136705,2125,496
680176173301628928,3868,1533
680161097740095489,2303,726
680145970311643136,3569,1720
680130881361686529,2269,932
680115823365742593,2687,897
680100725817409536,3535,1358
680085611152338944,12698,8893
680070545539371008,2557,852
679877062409191424,1971,642
679872969355714560,2168,654
679862121895714818,2433,611
679854723806179328,2826,1214
679844490799091713,2341,752
679828447187857408,35880,13852
679777920601223168,3061,1087
679736210798047232,2076,780
679729593985699840,2148,815
679722016581222400,1643,460
679530280114372609,4749,2060
679527802031484928,2616,713
679511351870550016,3326,1250
679503373272485890,3134,1445
679475951516934144,2069,629
679462823135686656,31181,18545
679405845277462528,2341,1190
679158373988876288,21021,7924
679148763231985668,2743,1015
679132435750195208,2939,1141
679111216690831360,5887,2541
679062614270468097,16730,7952
679047485189439488,2219,657
679001094530465792,2788,1202
678991772295516161,2267,1139
678969228704284672,1626,452
678800283649069056,2528,886
678798276842360832,3411,1144
678774928607469569,2775,890
678767140346941444,3481,1338
678764513869611008,1609,468
678755239630127104,7006,3223
678740035362037760,3707,1652
678708137298427904,5519,2383
678675843183484930,2818,1434
678643457146150913,2020,401
678446151570427904,3939,1517
678424312106393600,5395,2497
678410210315247616,4149,1773
678399652199309312,78053,31214
678396796259975168,1570,407
678389028614488064,1846,416
678380236862578688,2398,895
678341075375947776,1706,527
678334497360859136,1286,249
678278586130948096,11245,5977
678255464182861824,1566,357
678023323247357953,1884,375
678021115718029313,13402,6214
677961670166224897,3365,1658
677918531514703872,1319,397
677895101218201600,4749,2031
677716515794329600,3003,965
677700003327029250,3326,1417
677698403548192770,1210,312
677687604918272002,2451,832
677673981332312066,3276,1469
677662372920729601,1916,934
677644091929329666,1819,783
677573743309385728,2092,690
677565715327688705,1275,454
677557565589463040,2402,1127
677547928504967168,6818,3597
677530072887205888,1047,223
677335745548390400,2985,1742
677334615166730240,1319,280
677331501395156992,1066,233
677328882937298944,3573,1474
677314812125323265,1613,521
677301033169788928,1214,394
677269281705472000,1942,695
677228873407442944,3478,1607
677187300187611136,2689,900
676957860086095872,2194,797
676949632774234114,1278,387
676948236477857792,2118,847
676946864479084545,1694,361
676942428000112642,2028,733
676936541936185344,12451,4808
676916996760600576,2920,1773
676897532954456065,2202,709
676864501615042560,2054,693
676821958043033607,22436,15214
676819651066732545,1781,648
676811746707918848,1392,414
676776431406465024,4890,1979
676617503762681856,2822,937
676613908052996102,1058,197
676606785097199616,1849,422
676603393314578432,1136,374
676593408224403456,4455,2114
676590572941893632,898,119
676588346097852417,2262,761
676582956622721024,1166,267
676575501977128964,2518,1094
676533798876651520,1826,541
676496375194980353,1487,520
676470639084101634,11326,4563
676440007570247681,1680,645
676430933382295552,1364,336
676263575653122048,2032,528
676237365392908289,1181,281
676219687039057920,74610,30281
676215927814406144,1694,560
676191832485810177,2228,1005
676146341966438401,1869,645
676121918416756736,2114,1130
676101918813499392,2757,1137
676098748976615425,2929,1380
676089483918516224,1278,427
675898130735476737,1571,558
675891555769696257,2070,832
675888385639251968,2317,932
675878199931371520,4075,1363
675870721063669760,1584,550
675853064436391936,2620,1255
675849018447167488,917,139
675845657354215424,2212,853
675822767435051008,1480,520
675820929667219457,1018,230
675798442703122432,9983,3316
675781562965868544,1586,453
675740360753160193,1134,331
675710890956750848,1834,791
675707330206547968,1921,663
675706639471788032,625,92
675534494439489536,1780,400
675531475945709568,1154,370
675522403582218240,1012,279
675517828909424640,1254,451
675501075957489664,16686,5659
675497103322386432,3044,1252
675489971617296384,1256,576
675483430902214656,1791,950
675432746517426176,1474,551
675372240448454658,1639,500
675362609739206656,1021,224
675354435921575936,31551,16239
675349384339542016,3796,2196
675334060156301312,2676,1245
675166823650848770,3460,1535
675153376133427200,6057,2493
675149409102012420,3636,1629
675147105808306176,914,225
675146535592706048,1146,288
675145476954566656,2066,866
675135153782571009,1266,466
675113801096802304,1887,758
675111688094527488,929,243
675109292475830276,2710,1096
675047298674663426,1036,310
675015141583413248,2620,1145
675006312288268288,950,214
675003128568291329,1515,449
674999807681908736,2170,1067
674805413498527744,834,343
674800520222154752,2916,823
674793399141146624,2429,1049
674790488185167872,1070,242
674788554665512960,789,202
674781762103414784,1943,1153
674774481756377088,1077,452
674767892831932416,1767,753
674764817387900928,768,229
674754018082705410,1325,428
674752233200820224,1419,448
674743008475090944,1352,530
674742531037511680,469,49
674739953134403584,1063,375
674737130913071104,625,85
674690135443775488,1108,456
674670581682434048,1553,623
674664755118911488,884,239
674646392044941312,1387,474
674644256330530816,998,260
674638615994089473,1633,560
674632714662858753,1454,554
674606911342424069,906,95
674468880899788800,6011,1955
674447403907457024,1026,345
674436901579923456,1076,374
674422304705744896,1381,523
674416750885273600,666,131
674410619106390016,1159,442
674394782723014656,1463,551
674372068062928900,826,304
674330906434379776,544,72
674318007229923329,1363,503
674307341513269249,10953,6699
674291837063053312,14175,5636
674271431610523648,1515,706
674269164442398721,881,221
674265582246694913,1580,807
674262580978937856,1262,434
674255168825880576,1411,523
674082852460433408,735,163
674075285688614912,956,273
674063288070742018,6150,2109
674053186244734976,3178,1244
674051556661161984,1399,471
674045139690631169,1356,614
674042553264685056,694,121
674038233588723717,1067,401
674036086168010753,821,200
674024893172875264,1710,1176
674019345211760640,1086,292
674014384960745472,1503,609
674008982932058114,1152,340
673956914389192708,1885,916
673919437611909120,1126,355
673906403526995968,3056,1562
673887867907739649,906,244
673716320723169284,2970,718
673715861853720576,3403,1977
673711475735838725,1002,286
673709992831262724,804,261
673708611235921920,1034,275
673707060090052608,1058,377
673705679337693185,1214,393
673700254269775872,1375,544
673697980713705472,3816,1888
673689733134946305,1673,618
673688752737402881,1216,474
673686845050527744,1384,415
673680198160809984,1317,447
673662677122719744,1209,352
673656262056419329,692,228
673636718965334016,1060,346
673612854080196609,1541,689
673583129559498752,1147,344
673580926094458881,800,263
673576835670777856,1334,541
673363615379013632,986,291
673359818736984064,1395,644
673355879178194945,1448,551
673352124999274496,1602,518
673350198937153538,723,199
673345638550134785,2414,1208
673343217010679808,931,258
673342308415348736,1224,550
673320132811366400,12922,7531
673317986296586240,847,244
673295268553605120,7224,3041
673270968295534593,1035,347
673240798075449344,1366,691
673213039743795200,2160,804
673148804208660480,1627,602
672997845381865473,1893,679
672995267319328768,913,273
672988786805112832,951,275
672984142909456390,1213,518
672980819271634944,1750,968
672975131468300288,1612,862
672970152493887488,914,341
672968025906282496,1275,518
672964561327235073,1372,615
672902681409806336,1315,474
672898206762672129,873,403
672884426393653248,1485,806
672877615439593473,993,336
672834301050937345,1262,539
672828477930868736,1208,466
672640509974827008,942,302
672622327801233409,1242,465
672614745925664768,1181,555
672609152938721280,1069,373
672604026190569472,1066,383
672594978741354496,1285,587
672591762242805761,918,323
672591271085670400,694,177
672538107540070400,991,346
672523490734551040,607,160
672488522314567680,1065,415
672482722825261057,1082,569
672481316919734272,691,123
672475084225949696,1392,672
672466075045466113,1305,509
672272411274932228,6197,3211
672267570918129665,1434,591
672264251789176834,1092,324
672256522047614977,2710,1468
672254177670729728,1381,707
672248013293752320,1669,572
672245253877968896,659,147
672239279297454080,860,308
672231046314901505,1754,963
672222792075620352,757,203
672205392827572224,2171,1099
672169685991993344,980,352
672160042234327040,841,341
672139350159835138,1669,660
672125275208069120,2287,1091
672095186491711488,965,353
672082170312290304,907,348
672068090318987265,1242,492
671896809300709376,8154,3989
671891728106971137,1263,546
671882082306625538,3318,1325
671879137494245376,1354,637
671874878652489728,1202,525
671866342182637568,1074,471
671855973984772097,867,418
671789708968640512,6769,3311
671768281401958400,1150,475
671763349865160704,1603,864
671744970634719232,1295,723
671743150407421952,722,227
671735591348891648,1388,723
671729906628341761,8156,4153
671561002136281088,12257,6906
671550332464455680,871,201
671547767500775424,1295,564
671544874165002241,1884,1002
671542985629241344,1048,538
671538301157904385,895,369
671536543010570240,1119,386
671533943490011136,982,551
671528761649688577,810,248
671520732782923777,1338,504
671518598289059840,912,283
671511350426865664,1531,672
671504605491109889,6700,3395
671497587707535361,883,427
671488513339211776,961,454
671486386088865792,556,186
671485057807351808,731,223
671390180817915904,1384,711
671362598324076544,1062,286
671357843010908160,385,147
671355857343524864,467,113
671347597085433856,920,410
671186162933985280,703,200
671182547775299584,1074,321
671166507850801152,840,330
671163268581498880,1580,1046
671159727754231808,356,76
671154572044468225,684,208
671151324042559489,641,143
671147085991960577,642,204
671141549288370177,1107,625
671138694582165504,887,380
671134062904504320,715,184
671122204919246848,3350,2397
671115716440031232,1306,744
671109016219725825,1101,418
670995969505435648,1064,280
670842764863651840,23659,8287
670840546554966016,563,185
670838202509447168,1068,661
670833812859932673,423,116
670832455012716544,704,206
670826280409919488,5290,3873
670823764196741120,744,178
670822709593571328,582,91
670815497391357952,3043,1468
670811965569282048,1083,257
670807719151067136,1120,465
670804601705242624,1880,913
670803562457407488,330,84
670797304698376195,709,225
670792680469889025,791,260
670789397210615808,635,224
670786190031921152,575,193
670783437142401025,792,367
670782429121134593,1493,732
670780561024270336,760,277
670778058496974848,319,70
670764103623966721,1038,400
670755717859713024,424,103
670733412878163972,919,491
670727704916926465,800,341
670717338665226240,1148,459
670704688707301377,746,355
670691627984359425,569,231
670679630144274432,722,269
670676092097810432,238,39
670668383499735048,10227,4767
670474236058800128,1450,706
670468609693655041,344,83
670465786746662913,931,518
670452855871037440,528,194
670449342516494336,1152,621
670444955656130560,6447,1888
670442337873600512,623,190
670435821946826752,1012,490
670434127938719744,1350,617
670433248821026816,318,106
670428280563085312,1327,589
670427002554466305,503,152
670421925039075328,1253,603
670420569653809152,595,301
670417414769758208,548,306
670411370698022913,1942,847
670408998013820928,535,209
670403879788544000,409,144
670385711116361728,543,193
670374371102445568,719,258
670361874861563904,316,62
670338931251150849,408,102
670319130621435904,3723,1159
670303360680108032,415,125
670290420111441920,671,270
670093938074779648,988,316
670086499208155136,671,243
670079681849372674,2126,1164
670073503555706880,1501,749
670069087419133954,596,225
670061506722140161,732,315
670055038660800512,639,312
670046952931721218,620,162
670040295598354432,723,105
670037189829525505,570,259
670003130994700288,318,86
669993076832759809,312,79
669972011175813120,425,149
669970042633789440,290,55
669942763794931712,485,151
669926384437997569,362,93
669923323644657664,225,53
669753178989142016,775,377
669749430875258880,253,63
669684865554620416,494,86
669683899023405056,372,102
669682095984410625,342,128
669680153564442624,644,268
669661792646373376,777,411
669625907762618368,3386,1721
669603084620980224,914,344
669597912108789760,494,142
669583744538451968,1430,878
669573570759163904,422,132
669571471778410496,1527,971
669567591774625800,226,53
669564461267722241,373,117
669393256313184256,346,70
669375718304980992,1272,692
669371483794317312,475,171
669367896104181761,440,143
669363888236994561,598,216
669359674819481600,355,114
669354382627049472,2584,1220
669353438988365824,602,247
669351434509529089,414,171
669328503091937280,975,398
669327207240699904,552,114
669324657376567296,481,198
669216679721873412,1147,387
669214165781868544,422,151
669203728096960512,966,447
669037058363662336,629,298
669015743032369152,713,357
669006782128353280,554,234
669000397445533696,20041,6072
668994913074286592,423,216
668992363537309700,719,323
668989615043424256,648,314
668988183816871936,867,439
668986018524233728,532,156
668981893510119424,516,287
668979806671884288,768,332
668975677807423489,1251,555
668967877119254528,139,21
668960084974809088,678,231
668955713004314625,266,67
668932921458302977,252,55
668902994700836864,307,97
668892474547511297,385,143
668872652652679168,508,288
668852170888998912,435,153
668826086256599040,420,128
668815180734689280,540,252
668779399630725120,679,350
668655139528511488,500,208
668645506898350081,841,506
668643542311546881,839,505
668641109086707712,1025,518
668636665813057536,997,468
668633411083464705,2681,1535
668631377374486528,677,302
668627278264475648,304,109
668625577880875008,367,122
668623201287675904,1364,716
668620235289837568,190,38
668614819948453888,591,304
668587383441514497,1594,1023
668567822092664832,233,50
668544745690562560,492,215
668542336805281792,435,201
668537837512433665,244,67
668528771708952576,445,212
668507509523615744,311,99
668496999348633600,391,124
668484198282485761,413,222
668480044826800133,438,140
668466899341221888,854,488
668297328638447616,601,282
668291999406125056,233,29
668286279830867968,483,130
668274247790391296,788,223
668268907921326080,533,222
668256321989451776,1236,570
668248472370458624,928,457
668237644992782336,5918,2701
668226093875376128,287,97
668221241640230912,496,187
668204964695683073,533,186
668190681446379520,619,191
668171859951755264,465,183
668154635664932864,478,295
668142349051129856,554,267
668113020489474048,645,224
667937095915278337,1198,756
667924896115245057,282,108
667915453470232577,199,53
667911425562669056,472,282
667902449697558528,821,360
667886921285246976,1788,1026
667885044254572545,783,449
667878741721415682,375,113
667873844930215936,600,384
667866724293877760,2892,979
667861340749471744,234,74
667832474953625600,284,59
667806454573760512,1012,467
667801013445750784,315,93
667793409583771648,674,312
667782464991965184,397,234
667773195014021121,225,52
667766675769573376,421,204
667728196545200128,364,143
667724302356258817,460,306
667550904950915073,0,33
667550882905632768,0,32
667549055577362432,5503,2137
667546741521195010,326,116
667544320556335104,820,499
667538891197542400,195,61
667534815156183040,782,495
667530908589760512,446,224
667524857454854144,1618,1060
667517642048163840,351,181
667509364010450944,6479,2016
667502640335572993,517,212
667495797102141441,500,252
667491009379606528,505,212
667470559035432960,244,90
667455448082227200,183,56
667453023279554560,297,84
667443425659232256,745,546
